AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi,background_music,breakfast,brunch,casual,classy,dairy-free,dessert,dinner,divey,dj,garage,gluten-free,halal,hipster,intimate,jukebox,karaoke,kosher,latenight,live,lot,lunch,no_music,romantic,soy-free,street,touristy,trendy,upscale,valet,validated,vegan,vegetarian,video,business_id,categories,city,is_open,latitude,longitude,name,postal_code,state,hours,FridayOPEN,MondayOPEN,SaturdayOPEN,SundayOPEN,ThursdayOPEN,TuesdayOPEN,WednesdayOPEN,FridayCOLSED,MondayCOLSED,SaturdayCOLSED,SundayCOLSED,ThursdayCOLSED,TuesdayCOLSED,WednesdayCOLSED,stars
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,FALSE,unknown,unknown,unknown,TRUE,3,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,TRUE,unknown,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,61604,"Dance Clubs, Adult Education, Lounges, Adult Entertainment, Arts & Entertainment, Education, Nightlife, Bars, Social Clubs",Las Vegas,1,36.1347435,-115.1716041,Sapphire Gentlemen's Club,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,2.391822828
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,TRUE,TRUE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,89953,"Tapas/Small Plates, Nightlife, Beer, Wine & Spirits, Bars, Tapas Bars, Food, Wine Bars, Lounges, Breakfast & Brunch, American (New), Restaurants",Las Vegas,1,36.156348,-115.334471,Hearthstone Kitchen & Cellar,89135,NV,"{'Monday': '0:0-0:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-23:0', 'Saturday': '17:0-23:0', 'Sunday': '17:0-22:0'}",17:00,00:00,17:00,17:00,17:00,17:00,17:00,23:00,00:00,23:00,22:00,22:00,22:00,22:00,3.87195122
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,TRUE,FALSE,FALSE,TRUE,unknown,FALSE,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,FALSE,FALSE,TRUE,unknown,TRUE,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,TRUE,unknown,FALSE,unknown,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,102535,"Wine Bars, Restaurants, Sandwiches, Beer Bar, Bars, Mediterranean, Nightlife, Salad, Fast Food",Las Vegas,1,36.148125,-115.3329749,Crazy Pita Rotisserie & Grill,89135,NV,"{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-21:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",10:30,10:30,10:30,10:30,10:30,10:30,10:30,21:00,21:00,21:00,21:00,21:00,21:00,21:00,3.979423868
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,FALSE,1,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,105071,"Nightlife, Dive Bars, Bars, Beer, Wine & Spirits, Food",Las Vegas,1,36.04380398,-115.2429067,Dotty's 39,89139,NV,,,,,,,,,,,,,,,,2.833333333
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,1,FALSE,TRUE,TRUE,unknown,unknown,'no',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,187207,"Bars, Food, Nightlife, Pizza, Sandwiches, Beer, Wine & Spirits, Restaurants",Las Vegas,1,36.0277338,-115.1731689,Putter's Bar & Grill,89123,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.826086957
unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,unknown,unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'free',unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,15762,"Dive Bars, American (Traditional), Bars, Nightlife, Restaurants",Las Vegas,1,36.1006736,-115.1002334,Blue Dogs Pub,89121,NV,"{'Monday': '6:0-5:30', 'Tuesday': '6:0-5:30', 'Wednesday': '6:0-5:30', 'Thursday': '6:0-5:30', 'Friday': '6:0-5:30', 'Saturday': '6:0-5:30', 'Sunday': '6:0-5:30'}",06:00,06:00,06:00,06:00,06:00,06:00,06:00,05:30,05:30,05:30,05:30,05:30,05:30,05:30,3.642857143
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,123655,"Nightlife, Sports Bars, Bars, Restaurants, American (Traditional)",Las Vegas,1,36.2138967,-115.2425081,O'Aces Bar & Grill,89108,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.6
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,138770,"Hotels & Travel, Adult Entertainment, Travel Services, Nightlife, Dance Clubs, Event Planning & Services, Tours, Party & Event Planning, Lounges, Bars",Las Vegas,1,36.1097544,-115.1738726,Swake LV,89109,NV,"{'Monday': '7:30-4:0', 'Tuesday': '7:30-4:0', 'Wednesday': '7:30-4:0', 'Thursday': '7:30-4:0', 'Friday': '7:30-4:0', 'Saturday': '7:30-4:0', 'Sunday': '7:30-4:0'}",07:30,07:30,07:30,07:30,07:30,07:30,07:30,04:00,04:00,04:00,04:00,04:00,04:00,04:00,5
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,'free',unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,180569,"Arts & Entertainment, Nightlife, Italian, Bars, Casinos, Restaurants",Las Vegas,0,36.211461,-115.249861,Goodfellas Bar & Restaurant,89128,NV,"{'Monday': '9:0-9:0', 'Tuesday': '9:0-9:0', 'Wednesday': '9:0-9:0', 'Thursday': '9:0-9:0', 'Friday': '9:0-9:0', 'Saturday': '9:0-9:0', 'Sunday': '9:0-9:0'}",09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,09:00,2.666666667
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,unknown,'no',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,32812,"Pubs, American (Traditional), Nightlife, Restaurants, Bars",Las Vegas,1,36.0839998,-115.1537389,Lucky Streak at LAS,89119,NV,,,,,,,,,,,,,,,,3.1875
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,3,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,21321,"Lounges, Bars, Nightlife",Las Vegas,0,36.17610854,-115.136389,Sugarcane,89136,NV,,,,,,,,,,,,,,,,2.571428571
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,TRUE,unknown,'loud',unknown,FALSE,'casual',unknown,unknown,TRUE,1,FALSE,TRUE,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,TRUE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,92252,"Nightlife, Bars, Hawaiian, Arts & Entertainment, Restaurants, Music Venues",Las Vegas,0,36.0719017,-115.1076894,Barefoot Bar and Grill,89120,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.333333333
unknown,unknown,'beer_and_wine',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,TRUE,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,'casual',unknown,FALSE,TRUE,2,TRUE,FALSE,TRUE,no,unknown,'free',FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,143780,"Karaoke, Chinese, Restaurants, Asian Fusion, Nightlife, Barbeque, Bars",Las Vegas,1,36.127655,-115.1979112,Cool Bar,89102,NV,"{'Monday': '11:0-4:0', 'Tuesday': '11:0-4:0', 'Wednesday': '11:0-4:0', 'Thursday': '11:0-4:0', 'Friday': '11:0-4:0', 'Saturday': '11:0-4:0', 'Sunday': '11:0-4:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,04:00,04:00,04:00,04:00,04:00,04:00,04:00,4.092592593
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,FALSE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,3,TRUE,TRUE,FALSE,no,TRUE,'no',TRUE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,unknown,unknown,FALSE,20710,"Nightlife, Tapas Bars, Wine Bars, Bars, Restaurants, American (New)",Las Vegas,1,36.126753,-115.16503,La Cave Wine and Food Hideaway,89109,NV,"{'Monday': '0:0-0:0', 'Tuesday': '16:30-22:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:0-21:30'}",16:30,00:00,16:30,16:00,16:30,16:30,16:30,23:00,00:00,23:00,21:30,22:00,22:00,22:00,4.024671053
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,TRUE,2,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,130110,"Nightlife, Sports Bars, Bars",Las Vegas,0,36.129968,-115.102635,Bottoms Up Sports Bar & Grill,89121,NV,,,,,,,,,,,,,,,,3.066666667
unknown,unknown,'none',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,unknown,TRUE,unknown,FALSE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,TRUE,TRUE,2,FALSE,FALSE,TRUE,unknown,unknown,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,TRUE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,2547,"Gay Bars, Restaurants, Nightlife, Cafes, Cocktail Bars, Bars, Pizza",Las Vegas,0,36.0406419,-115.1706429,High Roller Pizzeria,89123,NV,"{'Monday': '11:0-23:30', 'Tuesday': '11:0-23:30', 'Wednesday': '11:0-23:30', 'Thursday': '11:0-23:30', 'Friday': '11:0-23:30', 'Saturday': '11:0-23:30', 'Sunday': '11:0-23:30'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,23:30,23:30,23:30,23:30,23:30,23:30,23:30,3.279411765
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,3,TRUE,unknown,TRUE,unknown,unknown,'no',unknown,unknown,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,TRUE,unknown,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,unknown,8466,"Steakhouses, American (Traditional), Bars, Nightlife, Cocktail Bars, Seafood, Salad, Restaurants",Las Vegas,0,36.11507549,-115.1569413,McCormick & Schmick's Seafood & Steaks,89169,NV,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '17:0-22:0', 'Sunday': '17:0-21:0'}",11:00,11:00,17:00,17:00,11:00,11:00,11:00,22:00,22:00,22:00,21:00,22:00,22:00,22:00,3.372
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,TRUE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,unknown,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,no,TRUE,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,TRUE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,unknown,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,31970,"Bars, Restaurants, Nightlife, Cocktail Bars, American (New), Seafood, Gastropubs, Food, Comfort Food, Salad, Tapas/Small Plates, Burgers, Desserts, Vegan",Las Vegas,1,36.16787832,-115.1406405,Carson Kitchen,89101,NV,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-23:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-15:0'}",11:30,11:30,11:30,11:30,11:30,11:30,11:30,23:00,21:00,23:00,15:00,23:00,22:00,22:00,4.449856734
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,unknown,TRUE,unknown,FALSE,TRUE,unknown,FALSE,TRUE,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,TRUE,unknown,TRUE,TRUE,TRUE,outdoor,TRUE,'free',unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,FALSE,FALSE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,34446,"Restaurants, Beer Bar, Bars, Gastropubs, British, Nightlife",Las Vegas,1,36.12203,-115.1696504,Royal Britannia Gastro Pub,89109,NV,"{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:30', 'Saturday': '11:0-0:30', 'Sunday': '11:0-23:0'}",11:00,11:00,11:00,11:00,11:00,11:00,11:00,00:30,23:00,00:30,23:00,23:00,23:00,23:00,4.264705882
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,TRUE,TRUE,None,'average',unknown,TRUE,'casual',unknown,FALSE,TRUE,2,FALSE,TRUE,TRUE,yes,unknown,'free',unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,TRUE,FALSE,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,TRUE,unknown,FALSE,TRUE,unknown,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,65159,"Nightlife, Pizza, Restaurants, Breakfast & Brunch, Sports Bars, American (New), Bars, Pubs",Las Vegas,1,36.0713588,-115.2788041,PT's Ranch,89113,NV,"{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,3.189655172
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,unknown,unknown,unknown,FALSE,1,FALSE,unknown,unknown,no,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,unknown,unknown,FALSE,FALSE,unknown,unknown,FALSE,FALSE,FALSE,unknown,unknown,unknown,unknown,FALSE,150350,"Nightlife, Bars, Arts & Entertainment, Lounges, Casinos",Las Vegas,1,36.116394,-115.171818,Diamond Lounge,89109,NV,,,,,,,,,,,,,,,,3
unknown,unknown,'full_bar',unknown,unknown,'yes_free',unknown,TRUE,unknown,TRUE,unknown,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,TRUE,unknown,'average',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,TRUE,unknown,unknown,'free',FALSE,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,FALSE,TRUE,FALSE,unknown,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,FALSE,87350,"Sandwiches, Nightlife, Restaurants, Irish, Pubs, Bars",Las Vegas,1,36.1593423,-115.2881572,Three Angry Wives,89117,NV,"{'Monday': '8:0-8:0', 'Tuesday': '8:0-8:0', 'Wednesday': '8:0-8:0', 'Thursday': '8:0-8:0', 'Friday': '8:0-8:0', 'Saturday': '8:0-8:0', 'Sunday': '8:0-8:0'}",08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,08:00,3.099206349
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,unknown,FALSE,unknown,FALSE,TRUE,unknown,TRUE,TRUE,unknown,unknown,unknown,TRUE,'casual',unknown,FALSE,TRUE,2,TRUE,TRUE,TRUE,outdoor,TRUE,'free',FALSE,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,TRUE,FALSE,FALSE,TRUE,unknown,unknown,FALSE,FALSE,FALSE,FALSE,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,unknown,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,unknown,unknown,FALSE,44852,"American (New), Restaurants, Cocktail Bars, Nightlife, Bars, Pubs",Las Vegas,1,36.1691517,-115.2913521,90 Ninety Bar + Grill,89145,NV,"{'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '16:0-22:0'}",16:00,,16:00,16:00,16:00,,16:00,00:00,,00:00,22:00,22:00,,22:00,4.154761905
unknown,unknown,'full_bar',unknown,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,TRUE,unknown,'very_loud',unknown,FALSE,'casual',unknown,FALSE,TRUE,2,FALSE,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,FALSE,unknown,TRUE,unknown,unknown,FALSE,FALSE,unknown,unknown,unknown,unknown,unknown,FALSE,unknown,unknown,FALSE,unknown,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,unknown,unknown,unknown,143022,"Burgers, American (Traditional), Sports Bars, Nightlife, Restaurants, Bars",Las Vegas,0,36.10925723,-115.1537338,The Ainsworth,89169,NV,"{'Monday': '17:0-0:0', 'Tuesday': '17:0-0:0', 'Wednesday': '17:0-0:0', 'Thursday': '17:0-0:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0', 'Sunday': '17:0-0:0'}",17:00,17:00,17:00,17:00,17:00,17:00,17:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,2.5
